MatrixID,SpeciesAccepted,Authors,YearPublication
239701,Eryngium alpinum,Andrello; Devaux; Quétier; Till-Bottraud,2018
239702,Eryngium alpinum,Andrello; Devaux; Quétier; Till-Bottraud,2018
239703,Eryngium alpinum,Andrello; Devaux; Quétier; Till-Bottraud,2018
239704,Eryngium alpinum,Andrello; Devaux; Quétier; Till-Bottraud,2018
239705,Eryngium alpinum,Andrello; Devaux; Quétier; Till-Bottraud,2018
239706,Eryngium alpinum,Andrello; Devaux; Quétier; Till-Bottraud,2018
239707,Euphorbia telephioides,Ramirez-Bullon,2016
239708,Euphorbia telephioides,Ramirez-Bullon,2016
239709,Euphorbia telephioides,Ramirez-Bullon,2016
239710,Euphorbia telephioides,Ramirez-Bullon,2016
239711,Euphorbia telephioides,Ramirez-Bullon,2016
239712,Euphorbia telephioides,Ramirez-Bullon,2016
239713,Euphorbia telephioides,Ramirez-Bullon,2016
239714,Euphorbia telephioides,Ramirez-Bullon,2016
239715,Euphorbia telephioides,Ramirez-Bullon,2016
239716,Euphorbia telephioides,Ramirez-Bullon,2016
239717,Euphorbia telephioides,Ramirez-Bullon,2016
239718,Euphorbia telephioides,Ramirez-Bullon,2016
239719,Euphorbia telephioides,Ramirez-Bullon,2016
239720,Euphorbia telephioides,Ramirez-Bullon,2016
239721,Euphorbia telephioides,Ramirez-Bullon,2016
239728,Fabiana imbricata,de Torres Curth; Ghermandi; Biscayart,2012
239729,Fabiana imbricata,de Torres Curth; Ghermandi; Biscayart,2012
239730,Fabiana imbricata,de Torres Curth; Ghermandi; Biscayart,2012
239731,Fabiana imbricata,de Torres Curth; Ghermandi; Biscayart,2012
239732,Froelichia floridana,McCauley; Ungar,2002
239733,Froelichia floridana,McCauley; Ungar,2002
239734,Froelichia floridana,McCauley; Ungar,2002
239735,Froelichia floridana,McCauley; Ungar,2002
239736,Froelichia floridana,McCauley; Ungar,2002
239737,Froelichia floridana,McCauley; Ungar,2002
239738,Froelichia floridana,McCauley; Ungar,2002
239739,Garcinia lucida,Guedje; Zuidema; During; Foahom; Lejoly,2007
239740,Garcinia lucida,Guedje; Zuidema; During; Foahom; Lejoly,2007
239741,Gentiana pneumonanthe,Oostermeijer; Brugman; de Boer; den Nijs,1996
239742,Gentiana pneumonanthe,Oostermeijer; Brugman; de Boer; den Nijs,1996
239743,Gentiana pneumonanthe,Oostermeijer; Brugman; de Boer; den Nijs,1996
239744,Hylocomium splendens,Okland,1995
239745,Kummerowia striata,Levin; Crandall; Knight,2019
239746,Kummerowia striata,Levin; Crandall; Knight,2019
239747,Laminaria longicruris,Ang; de Wreede,1990
239748,Lathyrus vernus,de Vries; Caswell,2017
239749,Lathyrus vernus,Ehrlén,2000
239750,Lepanthes acuminata,Raventós; García-González; Riverón-Giró; Damon,2018
239751,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239752,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239753,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239754,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239755,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239756,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239757,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239758,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239759,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239760,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239761,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239762,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239763,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239764,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239765,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239766,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239767,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239768,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239769,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239770,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239771,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239772,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239773,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239774,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239775,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239776,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239777,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239778,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239779,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239780,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239781,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239782,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239783,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239784,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239785,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239786,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239787,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239788,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239789,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239790,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239791,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239792,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239793,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239794,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239795,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239796,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239797,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239798,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239799,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239800,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239801,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239802,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239803,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239804,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239805,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239806,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239807,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239808,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239809,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239810,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239811,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239812,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239813,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239814,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239815,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239816,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239817,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239818,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239819,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239820,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239821,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239822,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239823,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239824,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239825,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239826,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239827,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239828,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239829,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239830,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239831,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239832,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239833,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239834,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239835,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239836,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239837,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239838,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239839,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239840,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239841,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239842,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239843,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239844,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239845,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239846,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239847,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239848,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239849,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239850,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239851,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239852,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239853,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239854,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239855,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239856,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239857,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239858,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239859,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239860,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239861,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239862,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239863,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239864,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239865,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239866,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239867,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239868,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239869,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239870,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239871,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239872,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239873,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239874,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239875,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239876,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239877,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239878,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239879,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239880,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239881,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239882,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239883,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239884,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239885,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239886,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239887,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239888,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239889,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239890,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239891,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239892,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239893,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239894,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239895,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239896,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239897,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239898,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239899,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239900,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239901,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239902,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239903,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239904,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239905,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239906,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239907,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239908,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239909,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239910,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239911,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239912,Lepanthes caritensis,Crain; Tremblay; Ferguson,2018
239913,Lepanthes caritensis,Tremblay,1997
239914,Lepanthes caritensis,Tremblay,1997
239915,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239916,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239917,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239918,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239919,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239920,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239921,Lepanthes rubripetala,Schödelbauerová; Tremblay; Kindlmann,2010
239922,Lepanthes rubripetala,Tremblay; Raventós; Ackerman; ,2015
239923,Lepanthes rubripetala,Tremblay; Raventós; Ackerman; ,2015
239924,Lepanthes rubripetala,Tremblay; Raventós; Ackerman; ,2015
239925,Lepanthes rubripetala,Tremblay; Raventós; Ackerman; ,2015
239926,Lepanthes rubripetala,Tremblay; Raventós; Ackerman; ,2015
239927,Lepanthes rubripetala,Tremblay; Raventós; Ackerman; ,2015
239928,Lespedeza juncea var. sericea,Levin; Crandall; Knight,2019
239929,Lespedeza juncea var. sericea,Levin; Crandall; Knight,2019
239930,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239931,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239932,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239933,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239934,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239935,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239936,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239937,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239938,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239939,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239940,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239941,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239942,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239943,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239944,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239945,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239946,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239947,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239951,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239952,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239953,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239954,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239955,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239956,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239960,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239961,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239962,Ligularia sibirica,Heinken-Smidova; Münzbergová,2012
239963,Viburnum furcatum,Hara; Kanno; Hirabuki; Takehara,2004
240000,Melocactus bahiensis,Hughes; Figueira; Jacobi; Borba,2018
240001,Melocactus bahiensis,Hughes; Figueira; Jacobi; Borba,2018
240002,Melocactus ernestii,Hughes; Figueira; Jacobi; Borba,2018
240003,Melocactus ernestii,Hughes; Figueira; Jacobi; Borba,2018
240004,Melocactus ernestii,Hughes; Figueira; Jacobi; Borba,2018
240005,Melocactus ernestii,Hughes; Figueira; Jacobi; Borba,2018
240006,Mimulus guttatus,Pantoja; Paine; Vallejo-Marin,2018
240007,Mimulus guttatus,Pantoja; Paine; Vallejo-Marin,2018
240008,Mimulus guttatus,Pantoja; Paine; Vallejo-Marin,2018
240011,Mimulus guttatus,Peterson; Kay; Angert,2016
240013,Mimulus guttatus,Peterson; Kay; Angert,2016
240015,Mimulus guttatus,Peterson; Kay; Angert,2016
240019,Mimulus guttatus,Peterson; Kay; Angert,2016
240021,Mimulus guttatus,Peterson; Kay; Angert,2016
240023,Mimulus guttatus,Peterson; Kay; Angert,2016
240025,Mimulus guttatus,Peterson; Kay; Angert,2016
240027,Mimulus guttatus,Peterson; Kay; Angert,2016
240029,Mimulus guttatus,Peterson; Kay; Angert,2016
240031,Oncidium poikilostalix,Raventós; García-González; Riverón-Giró; Damon,2018
240032,Oncidium poikilostalix,García-González; Damon; Raventós; Riverón-Giró; Mújica; Solís-Montero,2017
240033,Oncidium poikilostalix,García-González; Damon; Raventós; Riverón-Giró; Mújica; Solís-Montero,2017
240034,Oncidium poikilostalix,García-González; Damon; Raventós; Riverón-Giró; Mújica; Solís-Montero,2017
240036,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240037,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240038,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240039,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240040,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240041,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240042,Panax quinquefolius,Farrington; Muzika; Drees; Knight,2009
240049,Perilla frutescens,Levin; Crandall; Knight,2019
240050,Perilla frutescens,Levin; Crandall; Knight,2019
240055,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240056,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240057,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240058,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240059,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240060,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240061,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240062,Pinus flexilis,Conlisk; Castanha; Germino; Veblen; Smith; Kueppers,2017
240063,Piriqueta cistoides subsp. caroliniana,Feldman; Morris,2011
240064,Piriqueta cistoides subsp. caroliniana,Feldman; Morris,2011
240065,Piriqueta cistoides subsp. caroliniana,Feldman; Morris,2011
240067,Potentilla recta,Levin; Crandall; Knight,2019
240068,Potentilla recta,Levin; Crandall; Knight,2019
240069,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
240070,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
240071,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
240072,Prosartes lanuginosa,Jackson; Pearson; Turner,2013
240073,Salix arctica,Tolvanen; Schroderus; Henry,2002
240074,Salix arctica,Tolvanen; Schroderus; Henry,2002
240075,Salix arctica,Tolvanen; Schroderus; Henry,2002
240076,Salix arctica,Tolvanen; Schroderus; Henry,2002
240077,Salix arctica,Tolvanen; Schroderus; Henry,2002
240078,Salix arctica,Tolvanen; Schroderus; Henry,2002
240079,Sambucus sieboldiana,Abe; Motai; Tanaka; Shibata; Kominami; Nakashizuka,2008
240080,Scorzonera humilis,Colling; Matthies,2006
240081,Scorzonera humilis,Colling; Matthies,2006
240082,Scorzonera humilis,Colling; Matthies,2006
240083,Serapias cordigera,Pellegrino; Bellusci,2014
240084,Serapias cordigera,Pellegrino; Bellusci,2014
240085,Serapias cordigera,Pellegrino; Bellusci,2014
240086,Serapias cordigera,Pellegrino; Bellusci,2014
240087,Serapias cordigera,Pellegrino; Bellusci,2014
240088,Serapias cordigera,Pellegrino; Bellusci,2014
240089,Serapias cordigera,Pellegrino; Bellusci,2014
240090,Serapias cordigera,Pellegrino; Bellusci,2014
240091,Serapias cordigera,Pellegrino; Bellusci,2014
240092,Serapias cordigera,Pellegrino; Bellusci,2014
240093,Serapias cordigera,Pellegrino; Bellusci,2014
240094,Serapias cordigera,Pellegrino; Bellusci,2014
240095,Serapias cordigera,Pellegrino; Bellusci,2014
240096,Serapias cordigera,Pellegrino; Bellusci,2014
240097,Serapias cordigera,Pellegrino; Bellusci,2014
240098,Serapias cordigera,Pellegrino; Bellusci,2014
240099,Serapias cordigera,Pellegrino; Bellusci,2014
240100,Serapias cordigera,Pellegrino; Bellusci,2014
240101,Serapias cordigera,Pellegrino; Bellusci,2014
240102,Serapias cordigera,Pellegrino; Bellusci,2014
240103,Serapias cordigera,Pellegrino; Bellusci,2014
240104,Serapias cordigera,Pellegrino; Bellusci,2014
240105,Serapias cordigera,Pellegrino; Bellusci,2014
240106,Serapias cordigera,Pellegrino; Bellusci,2014
